"","merged_dataP[, 10]"
"TDRD3",5.68143230054553
"RCOR1",5.77873899284351
"CYP3A7-CYP3AP1",6.09393473832149
"FFAR2",4.36547843673936
"CDH7",2.74373440624364
"FZD10",2.81840918186448
"ASAP1-IT1",5.4831513405494
"CALB2",3.40910946473168
"FTSJ3",6.86830536849693
"MIR6125 /// USP15",7.19317401798877
"HEPH",4.37254191427007
"LOC101927550",3.42113151189582
"SH2B2",4.38700682718832
"YEATS2",7.00515985145803
"BHLHB9",5.8753167675489
"RAVER2",4.705634160473
"SNAP29",7.78848295654395
"MFAP5",3.95962836048495
"SLC12A9",4.76681328711785
"WISP2",3.55263335665181
"IL17B",3.39489414722502
"ZSCAN18",4.6391903911976
"PLAUR",4.79001174036312
"IL18R1",4.21168293351699
"DAPK1",8.28043460645236
"GNPDA1",7.8937292303344
"OR10C1",3.10809423905871
"SLC34A2",4.77564753065082
"CSF2RB",7.09865889751493
"ITGA6",8.28933330844084
"HMBS",4.88161792820719
"CASP4",7.08871111212611
"EPPK1",4.43453628640306
"PNKP",4.75629723932192
"TFAP2C",3.39527880706173
"ID2 /// ID2B",5.77587641471775
"CXCL9",5.86562895047787
"CCNB1",3.70763160459857
"SRP54",7.97558497152065
"PIAS1",7.08625953857963
"FXYD2 /// FXYD6-FXYD2",8.94532513957792
"PPM1F",5.12136088108659
"PPARGC1A",7.57023423276989
"TAAR2",2.93275491923579
"EPB41L4A",6.27926906555757
"SACS",5.79570701267251
"TNFSF14",4.96184408042651
"GRHL2",6.5585007997031
"TANC2",5.51323995765158
"CKAP2 /// IGLC1 /// IGLJ2 /// IGLJ2 /// IGLJ3 /// IGLJ3 /// IGLJ3 /// IGLV1-44 /// IGLV2-14 /// IGLV@",6.04554371847916
"S1PR1",4.93247027026515
"ENTPD3",3.17931947861286
"SETD2",8.05829249466069
"TIGD6",3.98002221429042
"CSTA",5.88023313677386
"TIMP1",8.65492132612965
"SNAPC2",4.66680877017822
"SFRP5",3.18343019232693
"FCGR3B",5.99223565621135
"POU4F2",3.41357208254111
"RANBP6",6.78466961498281
"PSME1",10.522612406505
"HERC2P5 /// HERC2P5 /// HERC2P8 /// HERC2P8",3.27736734709119
"BEX1",5.25917569339591
"CCDC47",7.61981248034862
"GSPT2",5.19318740820179
"JMJD7 /// JMJD7-PLA2G4B",4.98973782956141
"TDRD12",3.74593349744432
"IFITM2",11.3941683694299
"ACOT8",5.3365313593667
"ASPN",6.93990008415404
"TOP3B",3.83093291602676
"ACTR3P2 /// ACTR3P2",2.54837133517513
"COL15A1",5.87672502561739
"ATXN7",6.39800596185696
"TSEN34",7.35133450956768
"ICAM5",3.79132661922242
"HSF1",5.61518896237083
"LOC100996758 /// NPY4R",3.42355139309421
"VILL",4.27001557665048
"GCM2",2.47003512397556
"MLLT1",3.92953286370003
"KDM3B",7.84491857747217
"SRPX",4.7898281409829
"CST8",3.38725857433676
"NR2E1",3.36188547761123
"LIMA1",6.2479560183645
"CHRNB2",5.31057759877198
"POLR2H",6.88348884663464
"CACNA1B",3.3379091885991
"FLRT3",7.02592351969228
"DDX25",4.17926941157921
"SSX2 /// SSX2B /// SSX3",3.47702674984825
"EAF2",3.70858876704261
"KIR3DS1",3.45934927572033
"HAND2",3.84368770571442
"TTC27",4.54141851648129
"PAIP2B",6.03283015548859
"LRRTM2",4.16033043965531
"EDEM2",7.60333743663727
"PHF20",7.88631690679672
"MAPK14",5.78861534194727
"TMEM223",6.15322137472651
"PCDHB11",3.31249145838738
"BABAM1",5.79910031102954
"USP32P2",7.08412971039901
"KIF1B",8.59361996654372
"GDF9",3.49207295459959
"DEFA4",3.06421417843035
"IFT46",5.82005849050801
"MRPL24",6.98111968543009
"GNS",10.5864411498049
"THAP4",6.53178412824714
"TEX10",5.11519875604849
"BSCL2 /// HNRNPUL2-BSCL2",7.74490665845335
"HCG26",5.53330676856655
"BAI2",3.97893669140455
"PCDHGC3",3.8057603089988
"BCOR",6.34123153587279
"ZNF135",4.77064779850939
"GOLGA6A",2.78089041647841
"ANXA13",4.61139771971783
"GML",3.00028714942121
"BCKDK",6.18542155230495
"OXCT1",6.74987688730458
"TDRD1",2.93577763959124
"RERGL",5.87297360427639
"CFH",5.50588332240337
"TPTE",2.99578422739474
"IGH /// IGHA1 /// IGHA2 /// IGHD /// IGHG1 /// IGHG2 /// IGHG3 /// IGHM /// IGHV4-31",4.81430638606615
"PCDHA2",2.85337419071277
"BIRC2",7.4466003551284
"PADI2",6.86622789125224
"RP3-406P24.1",3.5579860623444
"RUSC1",5.69532701104995
"GPR1",3.18952351382415
"GBAP1",7.35721961687237
"CYP2U1",3.11600041366253
"ADCY6",5.21912113110081
"PAPD7",7.39882818678369
"CDK5RAP2",6.64328308036486
"MGC13053 /// RP11-770J1.4",2.44206203503231
"GSTA3",3.83282033422054
"ABCB6",4.91367163151945
"MPI",4.63693113404116
"SMURF2",5.17920776840828
"LINC00623 /// LINC00869",9.40042247090316
"MSRB1",10.1342138951705
"ATP10A",3.79734363522317
"RFC1",6.57303614813915
"LRRTM4",2.77994709833892
"ANAPC2",5.21047425221604
"NXPE4",3.18548598368239
"RP6-91H8.1",2.55240191674615
"TMEM53",5.15471671955629
"RFXAP",3.91075744930888
"BDNF",3.02318631532662
"SHC1P1 /// SHC1P1",2.66839778351386
"MIR3916",3.91212955758219
"GRM4",4.05527094869751
"CEACAM5",3.90703857867256
"FAM8A1",8.59129110034699
"ADRA2A",5.31097884024401
"MNDA",8.06425973588663
"LMAN1L",3.46163040624381
"ARSJ",4.48489221925792
"CYP2J2",4.66797179232549
"ZNF771",3.98208612498431
"RMI1",6.61367263581704
"FLOT2",5.68692219567558
"VPS16",6.58114083287867
"WRAP53",5.08971154960324
"EFNB2",4.74739536477452
"PRAMEF12",3.20824909160926
"ST3GAL5",6.65887025659014
"EIF4ENIF1",6.15293776921088
"HNRNPUL2 /// HNRNPUL2-BSCL2",4.38882401291301
"IRGC",3.45182681119946
"GABRP",3.95354951026597
"UBE2V2P3 /// UBE2V2P3",5.42951222146349
"PLEK2",5.18870101914766
"LILRB1",4.8686292727534
"FAM193A",6.59976705338713
"CASP6",6.23350655823633
"CHRNB4",4.4908707497939
"ABCC5",9.43116983568468
"PPP1R15A",4.38170628474862
"SLC7A4",3.40756358189432
"MAP3K11",5.33098405341797
"C4orf19",5.22672504450267
"NDP",4.14335001220452
"PTRH2",7.16760313327018
"WDR59",3.83907396347913
"ZBP1",4.62814103876648
"TTR",4.36172855590613
"C1orf105",3.18198258818727
"CDCA4",5.97914207281238
"CEACAM4",3.51372548858215
"MMP25",5.06613274088255
"SNF8",7.15720519617276
"MARS /// MIR6758",7.75072245577351
"NACA2",3.17431394171115
"TCRA /// TCRA /// TRAV10 /// TRAV10 /// YME1L1",3.02159636602159
"CILP",4.0627788654478
"MC1R",4.41462494833731
"PCBP1",9.2069881466039
"ACAD10",6.22508657499433
"TLR6",5.27042495874587
"RBP4",7.460894903256
"CAV3",3.63075886563518
"SERPINB3 /// SERPINB4",2.67607209364298
"L2HGDH",3.15576525862942
"OPRK1",2.93262334593884
"NUPL1",5.65816336520416
"MBD1",5.8244431930507
"RABEPK",5.51625805893823
"DPEP3",4.85186305531596
"CEBPA",5.20686919588148
"CTRC",4.41617037211939
"RP11-69I8.2",4.93438874126148
"ZNF500",4.55024314821267
"C11orf48 /// LOC102288414",7.12136498905369
"OAS3",4.71194580788902
"TSC1",7.53644802948997
"PRKG2",3.13432320467163
"TUBD1",3.01152488563913
"GABRB2",3.11671546974219
"CIR1",7.78266225557148
"LOC100996325",2.60499767779391
"PRG3",3.05200266091257
"LOC101930602 /// SLC14A2",2.76856307002194
"LINC00574",3.78279407441972
"ITGB6 /// LOC100505984",4.71314855589828
"ZNF195",6.60780207223928
"LONP1",5.46139412730199
"NABP2",5.17861589308918
"CA3",4.83905795830197
"DNAJC17",3.89753722469595
"ATAT1",4.17795917074384
"ALAS2",3.31328435635485
"AADAC",3.28891514246934
"IFT122 /// LOC101927266",5.70597250988093
"FAM129A",6.7781975501348
"ARHGEF17",6.83897908778547
"CEP131",4.53517854124829
"FGF4",3.27917356355518
"COX6CP2 /// COX6CP2",2.56510779006338
"PTPRJ",2.93000686754622
"MIR4746 /// UBXN6",8.01083427471689
"LYPD3",4.20128911168326
"TSFM",7.2398086653378
"CLCA1",3.45779423162394
"NOL12 /// TRIOBP",5.35091620337286
"KIAA1551",8.49855598084716
"ONECUT1",3.20829872469041
"TNIP3",2.86502568869854
"C17orf80",5.4535006002058
"CST7",4.80586452361784
"DNAJC8",6.98836678093234
"CXorf36",3.6861006532739
"PRSS1 /// PRSS2",2.51045997662768
"RBM39",8.95150460663436
"PPP1R3C",5.98810659240555
"CCNF",5.07681005543368
"IFI16",8.65044884513567
"HSD17B11",10.193273583322
"HIST1H4L",3.86903089333741
"KIF1A",3.45552562258583
"CRX",3.31634978970686
"POPDC3",3.26078606711036
"TWF2",5.75859119823693
"TSPY13P /// TSPY13P",2.86980973981298
"MIR1304 /// SNORA1 /// SNORA18 /// SNORA32 /// SNORA40 /// SNORA8 /// SNORD5 /// TAF1D",8.09983029341002
"SERPINF2",5.54835280658858
"CCL1",3.19698093981585
"KCTD3",6.46596509820416
"ASB1",5.27381982794592
"RP11-119F7.5",3.96945685705065
"PLD2",4.57758474845271
"SETDB1",5.98036173672831
"MMP10",2.77455482453167
"PPIAP21 /// PPIAP21",4.51748083143031
"CD180",4.90353747489728
"GFOD1",5.33028480719148
"PTGIR",5.45392848053327
"CEP63",4.2232330122751
"PPAT",5.97210424225731
"RAD51",2.96755901871289
"NDN",7.31505423421527
"KCNMB3",4.52841364623592
"GPR56",8.27242768343246
"BAZ1A",7.35570567646745
"LRP1B",2.75240088917063
"RTN1",6.80804048706171
"CCDC170",3.55034810830734
"GBP2",8.1698740091859
"RAP2A /// RAP2B",4.41707931191323
"CNTN6",3.17720329692021
"TP53TG3 /// TP53TG3B /// TP53TG3C /// TP53TG3D",5.33541479226392
"HYI",5.83667930267276
"HOMER3",5.02126286869506
"LOC103344931",5.50383768402632
"SEMA4A",5.39753393122746
"ZC3H15",7.57996574712003
"CES1 /// LOC100653057",5.26194299706009
"DPAGT1",7.50978815842025
"MCM3AP-AS1",3.44782521184438
"VASH2",3.90099867178917
"DUSP3",7.2502778517593
"DLX5",3.44235148163664
"CX3CR1",6.37467124154478
"ZIC3",2.54397318099784
"CDK5RAP1",6.45559445227907
"FAM205B",2.8659289835953
"BTK",5.96785932899099
"DUSP14",4.78575747428719
"ZNF721",7.78845618199469
"SLMO1",2.92615168767062
"ICK",2.7576343768259
"HMGB3P30 /// HMGB3P30",3.05655021523021
"HIST1H2AK",3.17269804183996
"KIDINS220",6.42912533474391
"LCN2",4.15487203146503
"CREB5 /// LOC401317",5.76541504723011
"NUDT6",6.04728846428559
"MCC",5.33566844203215
"PDYN",3.35564062233852
"ATP6V0E2",6.97978398373671
"DYRK4",6.00767032993466
"Igk",2.91120042219006
"CHST10",4.8003723354652
"MTMR10",7.17214626244574
"ATP6V1E1",9.7284634219983
"DFFB",5.94581904917878
"ZNF550",3.46623019926005
"LINC00599 /// MIR124-1",3.51377088685711
"ZNF419",5.55142612708349
"ZNF239",3.69045344536448
"SLC8B1",4.19197913953386
"DDB2",5.22967246548387
"MGC40069 /// TRAC /// TRAJ17 /// TRAV20 /// TRDV2 /// YME1L1",4.11775056608319
"MINOS1P1",6.45062115101145
"GBAP1 /// LOC100510710",2.47376561561712
"LOC100652931 /// RBMY2FP",2.76738439529273
"CORO1C",8.45693049419061
"ZDHHC7",9.98422495302822
"LGI2",4.80843370449244
"C17orf59",3.75710083411224
"STMN3",5.68491538703504
"MYO1F",6.17922748024644
"CHMP5",8.26285391714274
"BANP",6.90328956509357
"SNCA",5.00185906727843
"NEIL3",3.75905286291727
"IGFBP3",7.73718091753043
"CUZD1",3.80736845754074
"CLDN17",3.28510464952555
"PIK3CD",6.59154091173421
"WAS",5.84465560895174
"LYRM9",7.04404996633059
"TMOD1",5.80020963632193
"LOC100288570",4.7067689663811
"RGN",7.26172655748852
"MYBPC1",3.69629020220944
"RGCC",6.05997768547139
"PDZRN3",6.53350516958255
"SCG2",3.11726222512189
"WDR44",4.14126777761799
"KIR3DX1",3.48188241418308
"SAMSN1",4.08838757632868
"SLC19A2",7.9178936551023
"CA11",4.71401665941088
"HCG4B",3.20652035458883
"TBCE",5.73936266078413
"GABRQ",3.38762686981668
"BMP15",2.61450717888067
"ITGA7",4.88111242522136
"SPINT3",2.83112183207213
"AGBL2",3.48333319708894
"KAT2A",4.60419492806486
"GSC2",2.43496703143584
"AGPAT2",6.22524501739721
"KCNA3",3.7533848032399
"SCGB1D2",5.19722071875984
"DIEXF",5.67155686794719
"TECTA",4.23097184474251
"ZWINT",5.31089145058274
"GABRA1",2.58364431630395
"AKAP1",5.19287184284553
"CYB5R3",5.3982450404081
"VCAM1",8.46625920457394
"TPD52L2",8.43739482998963
"PLK4",3.39465609049763
"RP11-414H17.5",3.3220921323241
"ST6GALNAC2",8.60796377854594
"KIF13B",6.87389904703746
"TDP1",3.24557788843401
"ACOT13",8.56920914511019
"AQP9",4.88752028987829
"TGIF2",6.26789795675209
"FBXW4",6.38655294790155
"PSMA4",8.55310921695894
"C11orf16",3.83957916098748
"POMZP3",5.39525398866932
"DCHS2",2.91265802847922
"PRG4",3.00423837358004
"OTUB2",3.76169320424449
"GFRA4",2.98744148299019
"DRD4",3.36329235469808
"PTGER1",4.59145401422708
"PAXIP1",5.67748607448956
"TUBGCP5",5.18758631985892
"AUTS2",6.47312113196069
"BASP1",7.68556201353143
"PRSS23",6.75458521112821
"IRAK1",5.44889114680736
"IMPDH2",8.00867717094206
"ZNF143",6.21887555260251
"GEM",6.0681257597622
"GOT1",8.44254774550724
"ARHGAP4",4.81226847958961
"PCDHGB6",3.21592928737281
"UBASH3A",3.69700190195879
"DDIT3",6.23182947532182
"REPS2",8.65703491371453
"RP11-15P13.1",2.89328542876738
"PTK6",3.16621853543347
"MRPS34",6.15809219020243
"EPHB6",4.30539828097201
"CCL4",5.78420802913114
"PIBF1",5.52185527856774
"ZNF557",4.55971368045734
"DEC1",3.05274990751173
"WNT7B",3.89657642483558
"FBXO42",4.90737245952597
"RNF216",5.68522389792813
"SPRYD7",5.01421231721282
"SLC38A7",3.26526642942622
"CTSK",6.9480019824221
"DHX29",8.41877711353414
"PSCA",3.1282854007203
"HGS",4.51811368205326
"CASP1",6.98924993053102
"ODF1",3.0388919809009
"FSHR",2.93320398095666
"THUMPD2",5.59869975402508
"RAB6B",4.94350022686017
"CEBPG",7.142917791077
"OR2F1",2.62772903470536
"SH3BGR",5.85540247916915
"TBCC",6.37545186000965
"GPR12",2.66871289339179
"CHIA",3.6634782089654
"SLIRP",8.74166221625108
"CNTNAP2",2.77460785893358
"IGH /// IGHA1 /// IGHA2 /// IGHD /// IGHG1 /// IGHG3 /// IGHG4 /// IGHM /// IGHV4-31",4.35250508675033
"GPR126",4.25789600423226
"EMID1",3.34720930882752
"MYOZ2",2.97423156276254
"MYBBP1A",6.76212547831301
"SYK",6.00344029199989
"TIMM10B",8.04065901066755
"SDHAF1",5.7741985315293
"ILK",8.69286767652981
"EXOSC9",8.01392782475703
"FBXL6",3.77103159433647
"IKZF3",3.42423347462939
"KIAA0319",3.69022088524437
"TAAR3",2.64255728335713
"METTL4",4.93515049344698
"C1orf186 /// LOC100505650 /// LOC101929219",4.54858172093162
"SDF2L1",5.3949614051798
"CYP27A1",7.11479754885367
"CPT2",6.27107768439132
"NFATC3",4.57505057892581
"AIRE",3.85655332562426
"CYP4F8",2.89913507956672
"TCIRG1",7.83009493367706
"CCL17",3.2838962029751
"IFNG",3.33953134289872
"SH2D3C",4.88783064350707
"ST6GALNAC4",3.72124243185197
"HIST1H2BE",8.63962749958491
"FLT3LG",4.45505528179502
"ACTC1",4.10468858744513
"TCHH",2.64249380070759
"RP13-258O15.1 /// RPL26P37 /// RPL26P37",7.6212355137811
"ZNF780A /// ZNF780B",3.69392104503832
"ABCA11P",3.67139274760675
"CLEC2B",8.11276763878575
"LOC100505534",2.52753582587111
"HLA-F-AS1",5.90833576949275
"MRPL2",5.98322819749579
"NEUROG2",3.13114569014427
"SGCG",2.78955336462944
"RTN3",9.76446657436034
"SPATS2L",6.95096793407023
"NDC1",5.50706937445763
"BSG",7.19734690152778
"ABHD14A /// ACY1",5.69303290082785
"TRIP10",6.18616330393514
"DIO3",4.05491468722826
"ACKR4",4.10112580327578
"SOX9",7.04494563807619
"RUNX1-IT1",4.69763911483088
"RP3-522P13.1",3.11859782946061
"AKR7A3",6.41518976667437
"RP1-263J7.1 /// RPL7P27",2.71842359714512
"ZNF384",6.33267265768378
"GPX3",11.1841325633547
"UQCRB",7.93746886912347
"LIG1",4.79043992418079
"HR",4.05658320669071
"TRIP11",6.05368792039757
"POTEKP",5.80025803470318
"RP3-334F4.2",2.80842257645131
"PRO2958",2.89328547814989
"ABCD2",2.70953377597257
"EDEM1",7.73101134409435
"ZFPM2",4.47269988809319
"VWA7",4.0073793988471
"IL24",3.32151490701873
"LIMCH1",7.57613466163858
"SH3BP4",6.72277975859524
"SLITRK5",2.45164878678481
"CLPS",3.63686665165464
"CEL",3.964017285202
"INSRR",3.69618580383427
"PIP",3.37822471447657
"THAP9-AS1",6.68282263733749
"RPS12",11.8631414807518
"CTAG2",3.18374152905681
"NOL4",3.82755320113024
"MAGEA4",2.62199393809035
"PTH2R",3.49200155463573
"PMVK",7.2514989703575
"PSMD4",8.45911806652806
"GZMH",5.46784053758869
"ATP5G2P1 /// ATP5G2P1",3.1167199001574
"DYNC2H1",5.71605886525897
"PHF2",6.66749467093143
"DUTP1 /// DUTP1",3.35030285887166
"GJA4",4.38390312660113
"PTPRD",5.6654473582019
"VPS11",7.15608250374822
"KIF3A",6.87421535144104
"RBMX2",5.59665606201486
"GDAP1",7.02448948324357
"LAP3",10.2902800251637
"FHOD3",5.8405522500353
"LOC101060373 /// NOMO1 /// NOMO2 /// NOMO3",8.55823270943799
"ARL2BP",5.60083668466049
"RFPL1S",3.16499663057121
"ZNF385D",4.5116839875875
"ZNF443",3.65825297166739
"CARF",4.10589384450202
"RWDD2B",6.89354812655688
"CDH3",5.44115274532469
"PDZK1",8.91533740189712
"USPL1",5.14874832346495
"RHCG",6.13804890901601
"MSH3",6.45065186827235
"HIST1H2AJ",6.01330161443111
"CR2",3.68526463392591
"OR7E24",2.54217197832875
"PAK6",4.19245820176382
"FAM155B",3.82600051454737
"PMCHL1",3.24414066160488
"IL36G",2.97068937121038
"NMI",9.02536368335188
"RIPK1",5.88190129294831
"HIST1H4G",3.09885233820285
"TAF1C",5.19868750094781
"KIF5A",2.67482944975939
"PLAG1",4.30056944564189
"GGCT",6.95161050761818
"RPL36A /// RPL36A-HNRNPH2",9.23235937734668
"TAF9B",7.28523026495101
"SERPINF1",7.67159586986731
"UBFD1",5.42020731315526
"CTAGE15 /// CTAGE4 /// CTAGE8 /// CTAGE9",7.43184394495168
"PGM1",8.02101365530298
"MAGED2",7.02600798331576
"OLFM4",4.57676634594429
"TRRAP",4.33770227352791
"CUTC",7.15308924018772
"TMEM151B",3.91637804227263
"PHYH",7.86387172987898
"LILRA4",4.48271816100257
"RNF13",8.81942510288366
"PLCG2",3.76916249366318
"PLK1",4.05777190992411
"CPA4",3.53208841750183
"C6orf62",9.60977338642509
"ATG4A",6.96587824483163
"PILRA",6.80153251927868
"GPN2",5.57377130230658
"ACP5",4.98987936421559
"KDELR3",4.07310685263568
"ABCB4",3.45847778538294
"CPE",5.47305397104299
"SLC6A6",3.81409924351279
"CCR6",5.46118859267303
"UROS",6.4052758395484
"ABCA6",4.1978357541703
"HIST1H3C",4.24577770432242
"GTF2E1",6.52488567286071
"RNF10",8.8787356434184
"ARHGAP22",4.4370391263553
"MED7",7.62205434178055
"PKN2",8.66967251638694
"HSPB1",8.76843678118418
"PSMC3IP",7.47387758730039
"PGM5",6.12311511683722
"TNPO2",6.20510955339265
"NOSIP",6.14636508876105
"RLF",6.09010655713659
"INPP5E",4.84926374245268
"RBM28",5.43375269939301
"SERPINB10",2.64306626397646
"POLR2I",8.59866762885347
"FBXO46",5.19105161442016
"ARR3",3.51316797759307
"STARD13",6.3027694972169
"MAGED1",6.96423006590335
"DLK1",2.6686301000902
"C21orf59",6.95359511845211
"LGALS14",2.86645064971925
"CRYBB2P1",4.18263751483757
"C17orf70",4.56509730368992
"DCTN1 /// SLC4A5",6.64176767276287
"PLA2G15",6.26296661415944
"TNFAIP3",6.76407539644215
"DTL",3.08090414520819
"HARS2",7.68966878185555
"SERPINB7",2.85890360304136
"MYBPH",3.76354195294812
"SOCS5",4.32534251298011
"IGKC /// IGKV2-28 /// IGKV2-28 /// IGKV2D-28 /// IGKV2D-28",6.33421308683708
"AP001062.7 /// C21orf2",3.6775570806935
"PCOLCE2",5.2172889966544
"LOC102725136 /// LOC441666",3.28467606626426
"PNP",7.96613020963938
"RRP8",5.81772838105395
"CLEC5A",3.37166882117347
"LOC220077",3.18179169663233
"SPAG11A",3.82184270644239
"PRO2964",2.99819304333914
"SEC16A",7.64801956096513
"HYOU1",6.24637146898055
"CIDEC",3.93187540092008
"PDIA3",9.88519941102687
"PRDM12",4.98935122828568
"ZNF274",7.08324923728613
"VIP",2.86522906658517
"C6orf15",3.45430214171085
"RUVBL1",6.2920919694066
"RPS6KB2",3.96921192835113
"TAC1",4.331871208015
"C8orf4",7.38823085231902
"EIF2AK1",8.10576936273486
"MPO",2.97453955442096
"FBXO7",8.58083914076025
"UBA5",7.01358532851075
"CEMIP",3.75536438070476
"MGA",6.63237898556294
"FSTL1",6.21460959406614
"MRPL22",7.17520805775103
"CHPF",4.82621298411221
"CRY2",6.20473839480269
"ZAP70",4.51299832688066
"CYP7B1",4.34735705067352
"P2RX5",5.55325428679221
"OVOL1",4.54747980080238
"MYOT",4.71990084898749
"ORC6",4.5060112777468
"THNSL1",5.03055108421142
"SFRP4",4.06911510455727
"SP110",8.08296730779401
"CDC5L",6.68639427050807
"GSTT1",4.18334568694896
"MXD3",4.85279755984087
"RAPGEF4",4.05353915590016
"ARF1P1 /// ARF1P1",3.29212440817357
"TERF2IP",8.37457880298276
"ALDH4A1",7.27447250791286
"ETFDH",6.35680772309504
"KRT9",3.85235925823321
"IFNB1",2.7634987969268
"IL1R2",6.80937813268666
"SOX18",3.28257086430962
"HAUS4 /// MIR4707",7.80150813909225
"APOBR",4.35554748584923
"LINC00597",4.29868783887131
"RNF103",6.98605690278739
"MYOF",4.90518500800656
"MRPS10",8.11040383306091
"ATG14",7.10203081784497
"FAM111A",6.1080609533202
"DGKZ",5.21635009912629
"CYBRD1",5.94155566057298
"PARP2",5.61457563052744
"SPINT1",7.17726841508289
"LPCAT3 /// U47924.30",4.41451472973742
"PI4KA /// PI4KAP1 /// PI4KAP2",7.22270785802059
"CCDC88C",3.58137138071921
"THRAP3",6.09663069533973
"HOMER1",4.6920390489171
"FBXO11",8.92859913362262
"GZMB",5.49033666005064
"LYL1",4.6416355499515
"PSMC6",8.08773728037181
"TBC1D13",7.61761896546709
"CDC42SE1",5.11232708258606
"ZNF226",5.82942674382175
"NDEL1",5.90250044265824
"TUBB2A /// TUBB2B",3.91145543522136
"MYL3",5.84299438114596
"SLC31A1",5.80248349515017
"IL21R",3.3744930262213
"HAUS6",4.26795993830737
"FGG",2.97591186048402
"IFNA7",3.28350195452932
"CHRNB1",3.73689950379518
"UGT1A1 /// UGT1A3 /// UGT1A5 /// UGT1A8 /// UGT1A9",4.93649047354597
"KIF20B",5.11614416761466
"PES1",4.06042489042419
"UTP14A",3.02495134323156
"LSS",6.20074778394253
"ORAI3",9.08545223937658
"USP19",6.48884698865845
"PMPCA",6.35712120166728
"ZNF234",4.24749558809442
"VNN3",4.66077226177436
"LIN28A",3.08606629844589
"TNFRSF1A",8.78894602057159
"DRAM1",7.8179740308437
"ZKSCAN4",5.2992605213273
"HSP90AA1",9.62710408046234
"NPY",3.49751635686797
"AQP8",3.44241505545917
"GRTP1",5.35961875068755
"TRIP13",3.81484507610791
"TRPM2",3.78775844148458
"CCL21",6.2870577945756
"ICOS",3.46034857689748
"KLRC1 /// KLRC2",4.1225737456374
"IGHA1 /// IGHA2 /// IGHG1 /// IGHG3 /// IGHM /// IGHV3-23 /// IGHV4-31",5.79575966627585
"LOC101929910 /// LOC613037 /// NPIPA5 /// NPIPB11 /// NPIPB3 /// NPIPB4 /// NPIPB5 /// NPIPB8",5.6894902160347
"DNASE1L1",8.02169033692595
"CCDC82",5.37422676539044
"HIST1H3A /// HIST1H3B /// HIST1H3C /// HIST1H3D /// HIST1H3E /// HIST1H3F /// HIST1H3G /// HIST1H3H /// HIST1H3I /// HIST1H3J",3.89085946711309
"MOXD1",7.61210123947483
"DNAJB5",3.59583156120858
"LAD1",5.87217798777587
"C5AR2",3.51977487149236
"RPL23AP22 /// RPL23AP22",2.55194629819197
"MAP3K6",4.19597924607606
"TCL1B",3.73149960795347
"EYA1",3.45905442978979
"LMX1B",3.89807401682854
"CNGA3",2.66209864928299
"SGCE",7.48434978642051
"CD38",4.82517380877164
"MRAS",6.97635793684476
"R3HDM4",7.44209944527765
"NDST2 /// ZSWIM8-AS1",4.0216234204963
"FGF13",5.85202435051169
"NCLN",5.08391651329869
"TNPO3",8.01060350132075
"SLC39A4",6.91106332714831
"PNN",7.46039738823654
"YAF2",5.01349546424603
"AP1B1",5.73725338454066
"HBE1",3.40426253940259
"TFDP1",7.13068050137344
"MEF2B /// MEF2BNB /// MEF2BNB-MEF2B",3.28716959187558
"CIRBP",9.19714544191674
"XPO4",6.64141906395294
"TP53",3.67321895396747
"HK2",5.61309159459408
"CFDP1",8.66051497036959
"GINS1",4.49417664328186
"MX1",8.3954628438427
"TTC30A",4.67226646378744
"NUDT18",3.98224241537538
"PAPSS1",8.16619883554247
"CCDC101",5.43296166278994
"SNCB",3.86542804694573
"ST8SIA2",2.8855784028757
"TRMT11",5.74781824175521
"GHSR",3.48058230119854
"PLEKHS1",3.14724285894615
"KCNS1",3.69644981020697
"CPB2",2.52691583714481
"RPS6KA5",5.86111971849082
"DPM1",7.61182305827457
"SPTBN2",4.53804488585928
"NCR3",3.06395720068588
"ZNF219",5.41877583379496
"CCDC121",4.49767098436711
"NOL10",6.37362847397098
"GNG3",3.64672046189423
"ERCC3",5.87453212132374
"ATXN3L",2.38817179608499
"ZNF576",4.95517454303355
"DKFZP586I1420",7.95959087517651
"PI15",3.70454587825867
"KCNJ1",8.50488792673789
"PCDHB8",3.01369452078422
"HSD17B6",3.73237460505921
"TRPM8",3.58643839992837
"CTB-102L5.7",3.79145722958307
"DENND4B",8.12094327633859
"GMPR",5.98035887997604
"USP16",7.48930474728978
"MMP3",3.10372593293347
"SLC7A2",5.84232362792419
"RWDD1",8.11365629097357
"DPY19L4",5.09102658471126
"TNFRSF8",4.69796712465402
"TLE6",4.01717190998564
"FABP5",5.67475034158333
"PIGZ",4.18298116988116
"NPPA",4.26960471292908
"SLURP1",3.79568688550896
"KIAA0513",3.47093545545651
"CHFR",5.65248723770133
"RASGRP3",3.39865110061301
"GALR3",3.68319405113659
"RAB3D",6.15036922454054
"LOC101927792",3.13787395681988
"GDI1",8.38514594008861
"CYP4B1",2.69106156030275
"PDE6B",4.10371356089386
"SMYD3",5.41292371092612
"H6PD",4.02490117240242
"PRELP",4.98902428316716
"ZNF839",5.25891925563938
"IPO4 /// TM9SF1",7.94331644002804
"GSTA1",8.957499611159
"SOX10",3.34373147745599
"SLC39A2",2.71537344371636
"CRYBA1",2.55510274439207
"PRG2",3.15115104623716
"NSUN5P1 /// NSUN5P2",6.852797504089
"C1orf112",4.03126173106791
"CEP104",6.43118433276655
